,myCellNumber,filename,genotype,sex,branchType,len3d,euclideanDist,tortuosity,path
3766,6,10_5ADVMLEG1L1_ch2.tif,wt,male,1,1.2472336078979747,1.0064594203119608,1.239228907521561,/Users/cudmore/box/data/sami/data/191230/WT_Male/Cell_10_/10_5ADVMLEG1L1_ch2.tif
3767,6,10_5ADVMLEG1L1_ch2.tif,wt,male,1,1.014656963425711,1.0064594203119608,1.0081449315772804,/Users/cudmore/box/data/sami/data/191230/WT_Male/Cell_10_/10_5ADVMLEG1L1_ch2.tif
3768,6,10_5ADVMLEG1L1_ch2.tif,wt,male,1,0.9179370154275809,0.8030257163417922,1.1430979067635225,/Users/cudmore/box/data/sami/data/191230/WT_Male/Cell_10_/10_5ADVMLEG1L1_ch2.tif
3769,6,10_5ADVMLEG1L1_ch2.tif,wt,male,1,0.5603684923637628,0.5056729825395753,1.1081637969849556,/Users/cudmore/box/data/sami/data/191230/WT_Male/Cell_10_/10_5ADVMLEG1L1_ch2.tif
3770,6,10_5ADVMLEG1L1_ch2.tif,wt,male,3,1.5568831476489078,0.0,inf,/Users/cudmore/box/data/sami/data/191230/WT_Male/Cell_10_/10_5ADVMLEG1L1_ch2.tif
3771,6,10_5ADVMLEG1L1_ch2.tif,wt,male,1,0.6007324914695114,0.6007324914695114,1.0,/Users/cudmore/box/data/sami/data/191230/WT_Male/Cell_10_/10_5ADVMLEG1L1_ch2.tif
3772,6,10_5ADVMLEG1L1_ch2.tif,wt,male,2,4.0184031650795475,3.302608842137514,1.2167360281391233,/Users/cudmore/box/data/sami/data/191230/WT_Male/Cell_10_/10_5ADVMLEG1L1_ch2.tif
3773,6,10_5ADVMLEG1L1_ch2.tif,wt,male,1,0.5801361523965133,0.5801361523965133,1.0,/Users/cudmore/box/data/sami/data/191230/WT_Male/Cell_10_/10_5ADVMLEG1L1_ch2.tif
3774,6,10_5ADVMLEG1L1_ch2.tif,wt,male,1,2.1960503170078187,1.9349954141822696,1.1349124142166875,/Users/cudmore/box/data/sami/data/191230/WT_Male/Cell_10_/10_5ADVMLEG1L1_ch2.tif
3775,6,10_5ADVMLEG1L1_ch2.tif,wt,male,1,2.261241629487802,1.7404084571895395,1.2992591596224017,/Users/cudmore/box/data/sami/data/191230/WT_Male/Cell_10_/10_5ADVMLEG1L1_ch2.tif
3776,6,10_5ADVMLEG1L1_ch2.tif,wt,male,1,0.49517717988378,0.4586378986448831,1.0796691275336336,/Users/cudmore/box/data/sami/data/191230/WT_Male/Cell_10_/10_5ADVMLEG1L1_ch2.tif
3777,6,10_5ADVMLEG1L1_ch2.tif,wt,male,1,1.2254636172730093,1.1045463267901827,1.1094723576096739,/Users/cudmore/box/data/sami/data/191230/WT_Male/Cell_10_/10_5ADVMLEG1L1_ch2.tif
3778,6,10_5ADVMLEG1L1_ch2.tif,wt,male,3,1.991896575237405,0.0,inf,/Users/cudmore/box/data/sami/data/191230/WT_Male/Cell_10_/10_5ADVMLEG1L1_ch2.tif
3779,6,10_5ADVMLEG1L1_ch2.tif,wt,male,1,0.8696534560112068,0.8289385735825613,1.049116887217205,/Users/cudmore/box/data/sami/data/191230/WT_Male/Cell_10_/10_5ADVMLEG1L1_ch2.tif
3780,6,10_5ADVMLEG1L1_ch2.tif,wt,male,2,0.9287545930991834,0.891431841383748,1.0418683178934918,/Users/cudmore/box/data/sami/data/191230/WT_Male/Cell_10_/10_5ADVMLEG1L1_ch2.tif
3781,6,10_5ADVMLEG1L1_ch2.tif,wt,male,2,0.6428887947278211,0.5881384083781445,1.0930909894163463,/Users/cudmore/box/data/sami/data/191230/WT_Male/Cell_10_/10_5ADVMLEG1L1_ch2.tif
