enclosingFolder3,enclosingFolder2,enclosingFolder1,filename,xVoxel,yVoxel,zVoxel,unit,xPixels,yPixels,zPixels,path,voxelVolume,genotype,sex,myCellNumber,nMask,vMask,nEroded,vEroded,nRing,vRing,nBranches,nInNoMask,nInMask,nInEroded,nInRing,lenTotal,lenInMask,lenInEroded,lenInRing,dInMask,dInEroded,dInRing
200421,WT Female,Cell 8,Female WT cell 8_3ADVMLEG1L1_ch2.tif,0.1801393161443197,0.1801393161443197,0.43000000000006366,micron,475,403,29,/Users/cudmore/Desktop/samiVolume2/200421/WT Female/Cell 8/Female WT cell 8_3ADVMLEG1L1_ch2.tif,0.013953574485007622,wt,female,20,233163,3253.4572876478323,49126,685.4833001504844,139891,1951.9794882822014,703,0,703,238,304,1325.371777573183,1325.371777573183,435.212534139247,578.5596150330763,0.4073733448430772,1.9334851443969876,0.6789885782762751
200421,WT Female,Cell 9,Female WT cell 9_3ADVMLEG1L1_ch2.tif,0.24371792672084353,0.24371792672084353,0.43000000000006366,micron,430,188,25,/Users/cudmore/Desktop/samiVolume2/200421/WT Female/Cell 9/Female WT cell 9_3ADVMLEG1L1_ch2.tif,0.025541323956199555,wt,female,21,162599,4152.993733954091,45741,1168.2856990805237,91046,2325.435380916145,486,0,486,314,80,1044.815141175425,1044.815141175425,636.6764768059338,171.18315627300024,0.2515811985540007,0.8943147570818731,0.4492987204674775
191230,WT_Male,Cell_4_,4_1_5ADVMLEG1L1_ch2.tif,0.12185894851081663,0.12185894851081663,0.43000000000006366,micron,460,207,30,/Users/cudmore/Desktop/samiVolume2/191230/WT_Male/Cell_4_/4_1_5ADVMLEG1L1_ch2.tif,0.006385329432830545,wt,male,0,309166,1974.1267594304884,38793,247.70608468779534,212095,1354.2964460561946,601,0,601,20,504,829.1373881826321,829.1373881826321,25.81555408529231,689.1447011435077,0.42000210180111647,3.347262903241409,0.612227397182602
191230,WT_Male,Cell_5,5_5ADVMLEG1L1_ch2.tif,0.138106801580439,0.138106801580439,0.43000000000006366,micron,500,159,20,/Users/cudmore/Desktop/samiVolume2/191230/WT_Male/Cell_5/5_5ADVMLEG1L1_ch2.tif,0.008201600116396077,wt,male,1,264144,2166.4034611453253,22593,185.29875142973657,188531,1546.2558715442688,332,0,332,9,294,518.6705335136907,518.6705335136907,9.923637323294113,460.9224734636253,0.23941548414969852,2.799104308645951,0.3354364197147311
191230,WT_Male,Cell_6_,6_5ADVMLEG1L1_ch2.tif,0.0898742703894387,0.0898742703894387,0.4299999999998363,micron,512,512,27,/Users/cudmore/Desktop/samiVolume2/191230/WT_Male/Cell_6_/6_5ADVMLEG1L1_ch2.tif,0.0034732753255532706,wt,male,2,474836,1649.2361624844127,14741,51.19955157398076,324975,1128.727648921674,1045,54,991,18,751,1183.4497239957484,1115.4626839853404,16.265307319084044,863.5694052326004,0.6763510947425535,21.78657136036735,0.9882478603682595
191230,WT_Male,Cell_7,7_5ADVMLEG1L1_ch2.tif,0.2071602023706585,0.2071602023706585,0.43000000000006366,micron,459,228,29,/Users/cudmore/Desktop/samiVolume2/191230/WT_Male/Cell_7/7_5ADVMLEG1L1_ch2.tif,0.01845360026189117,wt,male,3,207187,3823.3460774604455,24266,447.7950639550511,144260,2662.11637378042,364,0,364,31,261,656.7251608429848,656.7251608429848,45.820556741468614,479.6963051070595,0.17176712427748544,1.4665752566421897,0.24669288214112972
191230,WT_Male,Cell_8,8_5ADVMLEG1L1_ch2.tif,0.0898742703894387,0.0898742703894387,0.4299999999998363,micron,486,338,21,/Users/cudmore/Desktop/samiVolume2/191230/WT_Male/Cell_8/8_5ADVMLEG1L1_ch2.tif,0.0034732753255532706,wt,male,4,454643,1579.1003138355156,25678,89.18676380955688,331802,1152.4396995692264,696,0,696,16,624,824.6129960153584,824.6129960153584,14.198403767461194,729.4435903337468,0.5222043139314155,9.245912294521402,0.7155367836803893
191230,WT_Male,Cell_9,9_5ADVMLEG1L1_ch2.tif,0.138106801580439,0.138106801580439,0.43000000000006366,micron,483,272,27,/Users/cudmore/Desktop/samiVolume2/191230/WT_Male/Cell_9/9_5ADVMLEG1L1_ch2.tif,0.008201600116396077,wt,male,5,391829,3213.6247720073584,71277,584.5854514963631,258224,2117.8499884562607,535,0,535,88,344,823.4667644582188,823.4667644582188,110.00416453416146,525.042990481324,0.2562423502678717,1.40863369478387,0.3888220454454655
191230,WT_Male,Cell_10_,10_5ADVMLEG1L1_ch2.tif,0.20510910368552343,0.20510910368552343,0.4299999999998363,micron,453,206,42,/Users/cudmore/Desktop/samiVolume2/191230/WT_Male/Cell_10_/10_5ADVMLEG1L1_ch2.tif,0.018089990098304996,wt,male,6,191108,3457.141827706871,24865,449.8076037943537,130120,2353.869511591446,386,0,386,50,249,758.3921018057695,758.3921018057695,102.5790759559969,461.3223796330481,0.2193696815466817,1.686036641907229,0.32218952583018173
200414,WT Male,Cell 1,Male WT cell 1_3ADVMLEG1L1_ch2.tif,0.1801393161443197,0.1801393161443197,0.4299999999998363,micron,455,172,27,/Users/cudmore/Desktop/samiVolume2/200414/WT Male/Cell 1/Male WT cell 1_3ADVMLEG1L1_ch2.tif,0.013953574485000245,wt,male,7,191454,2671.467649451237,38991,544.0638227446445,119970,1674.0103309654794,533,0,533,24,450,1068.404260952573,1068.404260952573,41.359582892069994,887.86538200094,0.3999315736322095,1.9637480315503844,0.6382303867481957
200414,WT Male,Cell 10,Male WT cell 10_3ADVMLEG1L1_ch2.tif,0.1251723310067135,0.1251723310067135,0.43000000000006366,micron,512,221,25,/Users/cudmore/Desktop/samiVolume2/200414/WT Male/Cell 10/Male WT cell 10_3ADVMLEG1L1_ch2.tif,0.006737288353352323,wt,male,8,508233,3424.1122716893115,144206,971.5574042835251,294193,1982.06307253778,1356,0,1356,462,570,2193.449922761643,2193.449922761643,716.7550551996528,852.9584788903057,0.6405893699506202,2.2576637397758317,1.1066499109703956
200414,WT Male,Cell 12,Male WT cell 12_3ADVMLEG1L1_ch2.tif,0.10874550962604376,0.10874550962604376,0.43000000000006366,micron,510,284,24,/Users/cudmore/Desktop/samiVolume2/200414/WT Male/Cell 12/Male WT cell 12_3ADVMLEG1L1_ch2.tif,0.005085001921446782,wt,male,9,331278,1684.549266533047,57429,292.02657534676723,216128,1099.0112952784502,1059,0,1059,83,815,1625.2168477253938,1625.2168477253938,96.04803708556786,1247.473840964421,0.9647784603357047,5.565304615840283,1.4787990393798653
200414,WT Male,Cell 13,Male WT cell 13_3ADVMLEG1L1_ch2.tif,0.1801393161443197,0.1801393161443197,0.43000000000006366,micron,509,146,23,/Users/cudmore/Desktop/samiVolume2/200414/WT Male/Cell 13/Male WT cell 13_3ADVMLEG1L1_ch2.tif,0.013953574485007622,wt,male,10,234771,3275.8946354197246,53793,750.604632272015,143428,2001.3332812356732,789,0,789,224,322,1457.352089112146,1457.352089112146,401.119998485429,554.2555688108271,0.44487147826884316,1.9415708702740986,0.7281906031225046
200414,WT Male,Cell 14,Male WT cell 14_3ADVMLEG1L1_ch2.tif,0.13365174525121984,0.13365174525121984,0.4299999999998363,micron,512,280,33,/Users/cudmore/Desktop/samiVolume2/200414/WT Male/Cell 14/Male WT cell 14_3ADVMLEG1L1_ch2.tif,0.00768099927373677,wt,male,11,401825,3086.4175331692777,97580,749.511909131234,238420,1831.3038468443208,1312,56,1256,255,793,2085.167443530958,1983.9377361755255,387.39692506047413,1260.5164691041189,0.6427962888541284,2.6469729326584357,1.0833471133663708
200414,WT Male,Cell 15,Male WT cell 15_3ADVMLEG1L1_ch2.tif,0.14797156874278175,0.14797156874278175,0.4299999999998363,micron,507,292,60,/Users/cudmore/Desktop/samiVolume2/200414/WT Male/Cell 15/Male WT cell 15_3ADVMLEG1L1_ch2.tif,0.009415101617162322,wt,male,12,302344,2846.599483339325,68439,644.3601395769721,186901,1759.691907349255,1154,0,1154,318,477,1970.7870092269127,1970.7870092269127,522.6915697402468,791.5325406041039,0.6923302771470319,3.058517881818002,1.1199613983538999
200414,WT Male,Cell 17,Male WT cell 17_3ADVMLEG1L1_ch2.tif,0.2071602023706585,0.2071602023706585,0.43000000000006366,micron,507,161,23,/Users/cudmore/Desktop/samiVolume2/200414/WT Male/Cell 17/Male WT cell 17_3ADVMLEG1L1_ch2.tif,0.01845360026189117,wt,male,13,178639,3296.5326971839763,16358,301.86399308401576,114964,2121.4997005080563,746,109,637,133,217,1475.2638266759045,1250.2076871173097,228.61271237464672,406.24453308374837,0.3792492906820808,4.1416257512016275,0.5893037301951587
200414,WT Male,Cell 18,Male WT cell 18_3ADVMLEG1L1_ch2.tif,0.18832746379404508,0.18832746379404508,0.43000000000006366,micron,490,255,50,/Users/cudmore/Desktop/samiVolume2/200414/WT Male/Cell 18/Male WT cell 18_3ADVMLEG1L1_ch2.tif,0.015250910456214123,wt,male,14,183347,2796.2086794154907,26569,405.20143991115305,121807,1857.6676499400737,557,0,557,89,307,1087.3829419362794,1087.3829419362794,171.0674089692786,550.3057476020058,0.38887760771974356,2.683561396461734,0.5853484836059654
