,myCellNumber,filename,genotype,sex,branchType,len3d,euclideanDist,tortuosity,path
4245,4,Female WT cell 10_3ADVMLEG1L1_ch2.tif,wt,female,2,1.6532990041843887,1.0776255948571367,1.5342053975653487,/Users/cudmore/box/data/sami/data/200421/WT Female/Cell 10/Female WT cell 10_3ADVMLEG1L1_ch2.tif
4246,4,Female WT cell 10_3ADVMLEG1L1_ch2.tif,wt,female,2,1.0379902116547723,1.010838236493249,1.0268608509069834,/Users/cudmore/box/data/sami/data/200421/WT Female/Cell 10/Female WT cell 10_3ADVMLEG1L1_ch2.tif
4247,4,Female WT cell 10_3ADVMLEG1L1_ch2.tif,wt,female,2,2.9880942553528773,1.930293702045924,1.5479997951533424,/Users/cudmore/box/data/sami/data/200421/WT Female/Cell 10/Female WT cell 10_3ADVMLEG1L1_ch2.tif
4248,4,Female WT cell 10_3ADVMLEG1L1_ch2.tif,wt,female,2,2.193572889683705,1.6510194136897223,1.3286172600366197,/Users/cudmore/box/data/sami/data/200421/WT Female/Cell 10/Female WT cell 10_3ADVMLEG1L1_ch2.tif
4249,4,Female WT cell 10_3ADVMLEG1L1_ch2.tif,wt,female,3,3.1021725755798233,0.0,inf,/Users/cudmore/box/data/sami/data/200421/WT Female/Cell 10/Female WT cell 10_3ADVMLEG1L1_ch2.tif
4250,4,Female WT cell 10_3ADVMLEG1L1_ch2.tif,wt,female,1,2.3075846248715286,0.9887931642908203,2.333738448249254,/Users/cudmore/box/data/sami/data/200421/WT Female/Cell 10/Female WT cell 10_3ADVMLEG1L1_ch2.tif
4251,4,Female WT cell 10_3ADVMLEG1L1_ch2.tif,wt,female,1,0.8371611105434938,0.8371611105434938,1.0,/Users/cudmore/box/data/sami/data/200421/WT Female/Cell 10/Female WT cell 10_3ADVMLEG1L1_ch2.tif
4252,4,Female WT cell 10_3ADVMLEG1L1_ch2.tif,wt,female,2,3.181333813775521,2.605615872551379,1.2209527303272099,/Users/cudmore/box/data/sami/data/200421/WT Female/Cell 10/Female WT cell 10_3ADVMLEG1L1_ch2.tif
4253,4,Female WT cell 10_3ADVMLEG1L1_ch2.tif,wt,female,2,3.699959579419037,2.7369621119128906,1.3518490311994482,/Users/cudmore/box/data/sami/data/200421/WT Female/Cell 10/Female WT cell 10_3ADVMLEG1L1_ch2.tif
4254,4,Female WT cell 10_3ADVMLEG1L1_ch2.tif,wt,female,2,1.5526401917591994,1.1903566819065996,1.30434870098963,/Users/cudmore/box/data/sami/data/200421/WT Female/Cell 10/Female WT cell 10_3ADVMLEG1L1_ch2.tif
